PAIR_ID,CERT,STALPBR,CLASS,UNINUMBR,DEPSUMBR_2022,DEPSUMBR_2023,DEPSUMBR_2024,SHARE_2022,SHARE_2024,DELTA_LOG_SHARE
P000127,110,AR,GAIN,437774,37818,57608,78119,0.005448190685809623,0.006633935886757638,0.1969147068354669
P000128,110,AR,DECLINE,181076,36886,39811,40459,0.005313923571758785,0.003435814744714183,-0.4360763781079143
P000128,110,AR,GAIN,440121,37790,54716,63793,0.005444156909851014,0.005417359055081734,-0.004934469411237218
P000129,110,AR,DECLINE,234447,52098,50852,57332,0.007505416424700135,0.004868685111939336,-0.4328010467583932
P000129,110,AR,GAIN,206198,26138,35254,46335,0.00376552985736136,0.003934809960610289,0.04397400235101106
P000130,110,AR,DECLINE,234439,15479,18533,17338,0.002229957787975227,0.00147235858631836,-0.4151170606580913
P000130,110,AR,GAIN,429588,22398,36977,53072,0.003226732640032893,0.004506922072504786,0.3341443945313953
P000131,110,AR,DECLINE,494845,104904,119924,117537,0.01511282975578224,0.009981347973243801,-0.4148258871092771
P000131,110,AR,GAIN,360860,25600,32979,45688,0.003688023733585233,0.003879866137484901,0.05070991136424551
P000132,110,AR,DECLINE,357260,39397,38897,44502,0.005675666837189743,0.003779149948571902,-0.4066889578032726
P000132,110,AR,GAIN,89,3853631,6269301,7552301,0.555167288612492,0.6413482076254893,0.1443030458001477
P000133,110,FL,DECLINE,548102,81305,52878,38203,0.0268405705432785,0.008441875840806679,-1.156710029146282
P000133,110,FL,GAIN,287388,74877,110845,169240,0.02471854622186907,0.03739766686642731,0.414054498158778
P000134,110,FL,DECLINE,518761,173289,116294,85843,0.05720651409967638,0.01896908483109619,-1.103857234937374
P000134,110,FL,GAIN,635580,210654,54557,573827,0.06954152324240563,0.1268009394053497,0.600694419645428
P000135,110,FL,DECLINE,562845,39705,26045,26568,0.01310749466110169,0.005870841487279843,-0.8031862007016326
P000135,110,FL,GAIN,492490,34211,56254,78235,0.01129380430300844,0.01728791342055625,0.4257533275438855
P000136,110,FL,DECLINE,561425,187683,153753,130527,0.06195829040371612,0.02884309420393617,-0.7645908279467148
P000136,110,FL,GAIN,567014,92134,136638,207942,0.03041546185885765,0.04594980881315663,0.41259859514451
P000137,110,FL,DECLINE,573494,122787,75020,97282,0.04053469202752029,0.02149680824923057,-0.6342537301288145
P000137,110,FL,GAIN,45104,69923,78203,143840,0.02308312175263099,0.03178492319822089,0.3198903736890804
P000138,110,FL,DECLINE,542827,105986,77307,99092,0.03498831203000941,0.02189677147913032,-0.4686748588080094
P000138,110,FL,GAIN,530127,67689,123250,153173,0.02234562916799678,0.0338472750350465,0.4152277559560941
P000139,110,FL,DECLINE,464039,48650,48064,51232,0.0160604360977861,0.01132094817360437,-0.3497040322466136
P000139,110,FL,GAIN,492489,33194,57985,83376,0.01095807021233118,0.01842394157796764,0.5195748010394281
P000140,110,FL,DECLINE,482981,44649,39065,47488,0.01473961791017578,0.01049362091794434,-0.3397714235391197
P000140,110,FL,GAIN,481689,30426,37561,61769,0.01004429247094018,0.01364935289926937,0.3066875540183679
P000141,110,FL,DECLINE,62117,73862,66897,79166,0.02438347237522461,0.01749364036367044,-0.3320681340243744
P000141,110,FL,GAIN,645158,4118,24997,67461,0.001359442463528945,0.014907137818932,2.394765484088304
P000142,110,GA,DECLINE,13591,131536,74512,107826,0.02290277967131057,0.01313220011180383,-0.5561910482108586
P000142,110,GA,GAIN,362394,125618,201813,303333,0.02187234959821411,0.03694312741373872,0.5241563694942512
P000143,110,GA,DECLINE,453062,76049,70433,73482,0.01324149655777504,0.008949421555242419,-0.3917666776867472
P000143,110,GA,GAIN,452390,74413,101286,122616,0.012956639579136,0.01493348402898131,0.1419975763594585
P000144,110,GA,DECLINE,7206,70936,71868,74935,0.01235123144054925,0.009126383389702113,-0.3025862775597677
P000144,110,GA,GAIN,465852,67338,87365,117718,0.0117247550290925,0.01433695335782949,0.2011379339132235
P000145,110,GA,DECLINE,181315,57925,59858,62099,0.01008578269417243,0.007563078429533749,-0.287848471147265
P000145,110,GA,GAIN,419760,66164,93009,134530,0.0115203405468662,0.01638449799715254,0.3522214275384556
P000146,110,GA,DECLINE,224323,136295,135505,150654,0.02373140703154478,0.01834825065980092,-0.2572651239893611
P000146,110,GA,GAIN,16570,154521,228545,272269,0.02690488092682292,0.03315982223434716,0.2090312521646911
P000147,110,GA,DECLINE,249554,16045,16007,17899,0.002793722629745302,0.002179931090842438,-0.2480817157764786
P000147,110,GA,GAIN,274610,18871,31952,49537,0.00328577997793229,0.00603314411123872,0.6076642263760217
P000148,110,GA,DECLINE,419030,122196,144419,136508,0.02127651794729554,0.01662539993009216,-0.2466723785903126
P000148,110,GA,GAIN,450575,98410,130926,167837,0.01713494820774292,0.02044097963538311,0.1764215588324546
P000149,110,GA,DECLINE,75646,254526,261063,284698,0.04431754727694314,0.03467355839436061,-0.2454033091309201
P000149,110,GA,GAIN,455709,85684,117665,160859,0.01491912307928304,0.019591124383587,0.2724328079011579
P000150,110,GA,DECLINE,13658,79578,85796,90262,0.01385595883015716,0.01099306889332478,-0.2314504069563098
P000150,110,GA,GAIN,465204,50073,68231,89661,0.008718608491071145,0.01091987270439823,0.2251246646672794
P000151,110,GA,DECLINE,42168,99938,102507,115677,0.0174010004469608,0.01408837861307228,-0.2111774558234188
P000151,110,GA,GAIN,468180,37687,53170,81142,0.006561983468196397,0.00988233803973055,0.409456212249687
P000152,110,GA,DECLINE,55567,163811,161999,195458,0.02852243675295778,0.0238049595594101,-0.1807970882245928
P000152,110,GA,GAIN,238375,37680,55156,74648,0.006560764642493174,0.00909142946919975,0.3262249956445373
P000153,110,GA,DECLINE,181317,54042,58295,65193,0.009409682664798729,0.00793989874324214,-0.169838707402973
P000153,110,GA,GAIN,365935,36354,54654,64793,0.006329884230711169,0.007891182477733622,0.2204640470618555
P000154,110,GA,DECLINE,360433,67753,67311,81749,0.01179701398149788,0.009956264972639727,-0.1696444485146421
P000154,110,GA,GAIN,468305,26577,42058,55842,0.00462753295922349,0.006801034246316746,0.385050807754602
P000155,110,GA,DECLINE,181318,37824,41544,46729,0.006585837628388052,0.005691155927368919,-0.1460081514085031
P000155,110,GA,GAIN,453536,24869,49727,62535,0.004330139487637015,0.007616179158938034,0.5646750655021963
P000156,110,GA,DECLINE,456597,72655,82295,90701,0.01265054020966936,0.01104653499472037,-0.1355831149330442
P000156,110,GA,GAIN,625621,2882,5158,11343,0.000501807953812774,0.001381471499157818,1.012687029420554
P000157,110,GA,DECLINE,496104,94976,99769,119756,0.01653702714133311,0.0145851627305954,-0.1255971752639065
P000157,110,GA,GAIN,632304,1688,6013,11410,0.0002939111124344076,0.001389631473630495,1.553516481121198
P000158,110,NC,DECLINE,440451,71788,57884,65219,0.04872688225468057,0.03331407605145015,-0.3802508628903828
P000158,110,NC,GAIN,45200,62878,87047,108762,0.04267912328536531,0.05555598122491637,0.263681298462549
P000159,110,NC,DECLINE,205520,47908,46189,46069,0.03251807370392317,0.02353219413996315,-0.3234266017193835
P000159,110,NC,GAIN,290848,39167,58328,73293,0.02658502531438505,0.03743830135449693,0.34234618161363
P000160,110,NC,DECLINE,205523,49719,64459,48035,0.03374730956177165,0.02453643329599362,-0.3187416111947687
P000160,110,NC,GAIN,488802,34370,59503,67300,0.02332900962686481,0.03437705757927283,0.3876917765419856
P000161,110,NC,DECLINE,205517,21070,21193,20655,0.01430149062665236,0.01055064077711561,-0.3041771762143239
P000161,110,NC,GAIN,465407,32189,45427,63393,0.02184863226299539,0.03238134934803629,0.3934442967260799
P000162,110,NC,DECLINE,334377,53528,52412,58796,0.03633270955213325,0.03003318688604644,-0.1904154253477288
P000162,110,NC,GAIN,614787,87802,107840,145428,0.05959655813959802,0.07428509256520786,0.2203124701024839
P000163,110,TX,DECLINE,11337,69202,63375,70652,0.03049479906843725,0.02320817587915929,-0.273051521551062
P000163,110,TX,GAIN,461772,55467,79920,128772,0.02444228519304369,0.04229976822044811,0.5484669745124869
P000164,110,TX,DECLINE,647450,105296,73524,109133,0.04640010928456069,0.03584863638991522,-0.2579962847214273
P000164,110,TX,GAIN,616593,20778,34660,66460,0.009156107266321626,0.02183116357539668,0.8689173533739301
P000165,110,TX,DECLINE,432266,1017616,1054776,1055289,0.448426280292865,0.3466474086415406,-0.2574361485903825
P000165,110,TX,GAIN,602945,17809,25898,51242,0.007847777182881984,0.01683226728754855,0.7630673858750027
P000166,110,TX,DECLINE,474351,107326,108588,124476,0.04729465629344667,0.04088859339769902,-0.145546180227298
P000166,110,TX,GAIN,528885,12604,17593,36776,0.005554123399014236,0.01208039229083341,0.7770430597047204
P000167,110,TX,DECLINE,430233,100443,86412,117942,0.04426156907070667,0.03874226744522172,-0.1331855991220444
P000167,110,TX,GAIN,619606,11305,24784,28430,0.004981701446037443,0.009338850142168637,0.6284116450287971
P000168,11035,NJ,DECLINE,619725,2800,1275,1028,0.000547016561903227,0.0001911340926513218,-1.051503842179201
P000168,11035,NJ,GAIN,635563,50053,177999,312971,0.009778507133193649,0.05819010516651442,1.783528498434674
P000169,11035,NJ,DECLINE,453059,168754,121762,114805,0.03296829745979184,0.02134547617396401,-0.4347065882624438
P000169,11035,NJ,GAIN,223565,175058,139083,211521,0.03419986617630539,0.03932769884406637,0.1397073447218297
P000170,11035,NJ,DECLINE,442001,436523,360692,347111,0.08528046808988654,0.0645376906948375,-0.2786960442687565
P000170,11035,NJ,GAIN,223564,603365,839190,816754,0.1178752313831216,0.1518575240363207,0.2533160354953589
P000171,11035,NJ,DECLINE,223562,141280,117953,113315,0.02760089280917425,0.021068443296483,-0.2700717777357717
P000171,11035,NJ,GAIN,284717,224218,238684,277009,0.04380391409886347,0.05150375862962062,0.1619316117284661
P000172,1105,AZ,DECLINE,621678,174458,94552,80299,0.2515765171408836,0.1299940263520437,-0.6602586881104789
P000172,1105,AZ,GAIN,587282,103646,150875,154012,0.1494623330290616,0.2493261433707887,0.5117174440400167
P000173,1105,AZ,DECLINE,258060,94199,50465,52986,0.135839321430683,0.0857776993522882,-0.4597136687920543
P000173,1105,AZ,GAIN,17522,93121,119179,112176,0.1342847954962009,0.1815988978700464,0.301837513015473
P000174,1105,CO,DECLINE,267416,133432,41476,35588,0.1045688939044843,0.0438214878963888,-0.8697218376703036
P000174,1105,CO,GAIN,291684,48980,45890,42067,0.0383849782918763,0.05179944170330976,0.2997131785359042
P000175,1105,CO,DECLINE,357119,179153,92681,69417,0.1403998369931506,0.08547702105495171,-0.4962467503444156
P000175,1105,CO,GAIN,529872,34520,32090,29535,0.02705286750991364,0.03636809163256837,0.2958987792660189
P000176,1105,CO,DECLINE,445580,34828,24617,19758,0.02729424303694299,0.02432912661169074,-0.1150015436220392
P000176,1105,CO,GAIN,17684,28821,48644,53282,0.02258663657309446,0.06560909627108542,1.066355919691492
P000177,1105,CO,DECLINE,466129,94167,58920,55598,0.0737974326421216,0.06846091615329394,-0.07506092762654694
P000177,1105,CO,GAIN,291683,24153,26534,34065,0.01892838670240278,0.04194613311201766,0.7957235129617256
P000178,1105,CO,DECLINE,607829,182365,138694,109383,0.1429170389178853,0.1346893843590732,-0.05929304368069094
P000178,1105,CO,GAIN,465794,24079,24126,20897,0.01887039388097365,0.02573164079383041,0.3101271613809121
P000179,1105,IA,DECLINE,596404,111323,17261,19419,0.03990849828783821,0.008039918470531685,-1.602170348228543
P000179,1105,IA,GAIN,274210,45755,45569,44991,0.01640283983687142,0.01862732230844488,0.1271749635700991
P000180,1105,IA,DECLINE,366366,103772,64456,32862,0.0372015188624592,0.01360563369785325,-1.005865640625111
P000180,1105,IA,GAIN,278413,43237,45717,109784,0.01550015486890634,0.0454531340114759,1.075831757976545
P000181,1105,IA,DECLINE,531637,67656,30754,25859,0.02425419149827063,0.01070622852512894,-0.8177637704743639
P000181,1105,IA,GAIN,223078,42905,40331,42466,0.01538113524644232,0.01758191347492654,0.1337289556703056
P000182,1105,IA,DECLINE,614732,23299,9899,11870,0.008352524649967592,0.004914456575787172,-0.5303826634043316
P000182,1105,IA,GAIN,219857,26226,25378,26244,0.009401833188980217,0.01086562749578421,0.1446996755431864
P000183,1105,IA,DECLINE,9249,84917,62567,49080,0.03044213638788352,0.02032026358379397,-0.4042091198315971
P000183,1105,IA,GAIN,281907,37201,35549,34261,0.01333629209422913,0.01418485229511746,0.06168560755964506
P000184,1105,IA,DECLINE,6983,183747,141661,111500,0.06587198364125478,0.04616359799496796,-0.3555216513590932
P000184,1105,IA,GAIN,81169,472341,335569,682742,0.1693308659466219,0.2826710961639499,0.5124294297695018
P000185,1105,IA,DECLINE,580368,31041,25434,19315,0.01112797620754728,0.007996860047289741,-0.3304133460028909
P000185,1105,IA,GAIN,42749,19502,18792,19054,0.006991327341245032,0.00788879996588448,0.1207735980414481
P000186,1105,IA,DECLINE,604843,33228,25124,21477,0.01191200004588708,0.008891978422761676,-0.2923967297248796
P000186,1105,IA,GAIN,363635,15368,14048,14727,0.005509317945864713,0.006097321145039401,0.1014086874475573
P000187,1105,IA,DECLINE,12492,46461,42458,31938,0.01665593578102684,0.0132230761682806,-0.2308031584136839
P000187,1105,IA,GAIN,464946,14625,15487,15648,0.005242957766675653,0.00647863660471084,0.2116242893443291
P000188,1105,IA,DECLINE,43576,198620,216937,138371,0.07120384763193971,0.05728881810010504,-0.2174413986501741
P000188,1105,IA,GAIN,478872,14567,16147,13672,0.005222165182028324,0.005660526563113919,0.08060481851626697
P000189,1105,IA,DECLINE,440843,165949,135933,118735,0.05949152809723473,0.04915905657338584,-0.1907728239198552
P000189,1105,IA,GAIN,495470,11748,14212,12511,0.004211573869600381,0.005179845511345688,0.2069388131686771
P000190,1105,ID,DECLINE,433230,26999,21460,14462,0.01408890217817277,0.008731578524736354,-0.4784412382849135
P000190,1105,ID,GAIN,433454,28090,28877,32878,0.01465821927422768,0.01985042447353629,0.3032241702148967
P000191,1105,ID,DECLINE,249415,82773,53461,47056,0.04319347753597891,0.02841053513068689,-0.4189294692014103
P000191,1105,ID,GAIN,457288,94780,82202,95297,0.04945909657569595,0.0575365259764763,0.1512739843306534
P000192,1105,ID,DECLINE,358445,48338,37567,31579,0.0252242436197087,0.01906614010736062,-0.279891587857071
P000192,1105,ID,GAIN,443221,45859,40262,48371,0.02393062576350328,0.02920447965841669,0.1991630591393581
P000193,1105,ID,DECLINE,518115,43770,33779,29281,0.02284052180964562,0.01767869940414916,-0.2561757394436989
P000193,1105,ID,GAIN,266304,57894,59872,70636,0.03021085605774785,0.04264719822108125,0.3447602475283065
P000194,1105,ID,DECLINE,595905,25211,18577,17183,0.01315586921048608,0.01037440974903504,-0.2375258140036728
P000194,1105,ID,GAIN,469762,97482,102658,107250,0.05086908263760279,0.06475327041750614,0.2413288824761883
P000195,1105,MT,DECLINE,358100,15922,9005,8672,0.002543271718920715,0.001493400931309068,-0.5323953072486017
P000195,1105,MT,GAIN,465525,22361,24575,26206,0.00357179367584387,0.004512922602154685,0.2338770708968792
P000196,1105,MT,DECLINE,14042,115273,90764,78205,0.01841292305333172,0.01346764527594853,-0.312762595279902
P000196,1105,MT,GAIN,56218,123230,124328,130767,0.0196839199800653,0.02251932190780591,0.1345716343842005
P000197,1105,MT,DECLINE,521588,113454,97852,79967,0.0181223683958316,0.01377107844487918,-0.2745763701342905
P000197,1105,MT,GAIN,553031,136230,147781,177468,0.02176045134207819,0.03056167856060397,0.3396527259151573
P000198,1105,MT,DECLINE,250873,38769,26837,28985,0.006192695721067528,0.004991492849860855,-0.2156354546989734
P000198,1105,MT,GAIN,15276,40070,47295,60712,0.006400508590450511,0.01045518419529937,0.4907204961740529
P000199,1105,MT,DECLINE,1449,246542,212413,188371,0.03938093808102945,0.03243927892431047,-0.1939118931628477
P000199,1105,MT,GAIN,16387,240569,266408,264487,0.03842685178677537,0.04554717851927369,0.1699921987884784
P000200,1105,MT,DECLINE,647769,121272,103113,92874,0.01937116241030982,0.01599378668062712,-0.1915851721174274
P000200,1105,MT,GAIN,433226,213911,211173,242518,0.03416868462919539,0.04176390764059185,0.200722942481436
P000201,1105,MT,DECLINE,15615,142644,121341,110473,0.02278497996945902,0.01902450197007688,-0.1803738198564207
P000201,1105,MT,GAIN,359352,58125,66541,71476,0.009284491185923035,0.01230884743614471,0.2819729138293888
P000202,1105,MT,DECLINE,359496,108615,93144,85275,0.01734941952961773,0.01468516656104483,-0.1667211424836899
P000202,1105,MT,GAIN,9723,42044,54378,50137,0.006715821891113085,0.008634068553164523,0.2512496182304136
P000203,1105,MT,DECLINE,1457,126183,109858,100423,0.02015561206560561,0.01729379632436007,-0.1531349208109491
P000203,1105,MT,GAIN,12635,36965,43154,40657,0.005904537061292817,0.007001522332130163,0.1704065526022531
P000204,1105,MT,DECLINE,13092,233065,208172,185645,0.03722821399134885,0.0319698357810046,-0.1522740880366759
P000204,1105,MT,GAIN,470037,24869,27771,27241,0.003972404495530666,0.004691159452235969,0.1663081921278616
P000205,1105,NE,DECLINE,360810,123746,90996,65353,0.04885341763896335,0.03357158561568541,-0.3751442949526712
P000205,1105,NE,GAIN,3628,50165,46252,46680,0.01980453263829616,0.02397933708537014,0.1912816721091596
P000206,1105,NE,DECLINE,218289,431112,264291,254559,0.1701977808185215,0.1307659826288504,-0.2635518438314545
P000206,1105,NE,GAIN,464951,48813,48320,45623,0.01927077946124091,0.023436360236629,0.1956987415684973
P000207,1105,NE,DECLINE,54756,38964,34418,24106,0.01538251389850636,0.01238315980676805,-0.2168939336741769
P000207,1105,NE,GAIN,8930,38312,38512,39019,0.01512511221844717,0.02004391074837313,0.2815689810115007
P000208,1105,NE,DECLINE,239511,51964,39678,32530,0.02051475598557603,0.01671053631934642,-0.2051049935798457
