year,utility_id,triple_schedule_support,ieee_with_med_basis_complete,geography_complete,comparable_utility_year
2024,15344,True,True,False,False
2024,15410,True,True,True,True
2024,15419,True,True,True,True
2024,15444,True,True,True,True
2024,15466,True,True,True,True
2024,15470,True,True,True,True
2024,15472,True,True,True,True
2024,15473,True,True,False,False
2024,15474,True,True,True,True
2024,15477,True,True,True,True
2024,155,True,True,True,True
2024,15500,True,True,True,True
2024,15507,True,True,True,True
2024,15671,True,True,True,True
2024,15700,True,True,True,True
2024,15748,True,True,True,True
2024,15783,True,True,True,True
2024,1579,True,True,True,True
2024,1591,True,True,True,True
2024,15978,True,True,True,True
2024,15979,True,True,True,True
2024,15989,True,True,True,True
2024,16057,True,True,True,True
2024,16060,True,True,True,True
2024,16063,True,True,True,True
2024,16082,True,True,False,False
2024,16088,True,True,True,True
2024,16101,True,True,True,True
2024,1613,True,True,True,True
2024,16146,True,True,True,True
2024,16179,True,True,True,True
2024,16181,True,True,True,True
2024,16183,True,True,True,True
2024,16195,True,True,True,True
2024,16196,True,True,True,True
2024,162,True,True,True,True
2024,16213,True,True,True,True
2024,16223,True,True,True,True
2024,16226,True,True,True,True
2024,1625,True,True,True,True
2024,16259,True,True,True,True
2024,16286,True,True,True,True
2024,16295,True,True,True,True
2024,16368,True,True,True,True
2024,16382,True,True,True,True
2024,16461,True,True,True,True
2024,16463,True,True,True,True
2024,16496,True,True,True,True
2024,16534,True,True,True,True
2024,16555,True,True,True,True
2024,16558,True,True,False,False
2024,16565,True,True,True,True
2024,16572,True,True,True,True
2024,16587,True,True,True,True
2024,16603,True,True,True,True
2024,16604,True,True,True,True
2024,16606,True,True,True,True
2024,16609,True,True,True,True
2024,16611,True,True,True,True
2024,16613,True,True,True,True
2024,16616,True,True,True,True
2024,16627,True,True,True,True
2024,16638,True,True,True,True
2024,16655,True,True,True,True
2024,16740,True,True,True,True
2024,16751,True,True,True,True
2024,16805,True,True,True,True
2024,16829,True,True,True,True
2024,16865,True,True,True,True
2024,16868,True,True,True,True
2024,16900,True,True,True,True
2024,16930,True,True,True,True
2024,16949,True,True,True,True
2024,16971,True,True,True,True
2024,17011,True,True,True,True
2024,17038,True,True,True,True
2024,17044,True,True,True,True
2024,17047,True,True,True,True
2024,17066,True,True,True,True
2024,1708,True,True,True,True
2024,17127,True,True,True,True
2024,17166,True,True,True,True
2024,17184,True,True,True,True
2024,1723,True,True,True,True
2024,17252,True,True,True,True
2024,17260,True,True,True,True
2024,17267,True,True,True,True
2024,17324,True,True,True,True
2024,17470,True,True,True,True
2024,17534,True,True,True,True
2024,17539,True,True,True,True
2024,17543,True,True,True,True
2024,17550,True,True,True,True
2024,17564,True,True,True,True
2024,17565,True,True,False,False
2024,17572,True,True,True,True
2024,17585,True,True,True,True
2024,17592,True,True,True,True
2024,17599,True,True,True,True
2024,17603,True,True,True,True
2024,17609,True,True,True,True
2024,17612,True,True,True,True
2024,1763,True,True,True,True
2024,17633,True,True,True,True
2024,17637,True,True,False,False
2024,17647,True,True,True,True
2024,17671,True,True,True,True
2024,17683,True,True,True,True
2024,17684,True,True,False,False
2024,1769,True,True,True,True
2024,17692,True,True,True,True
2024,17697,True,True,False,False
2024,17698,True,True,False,False
2024,17718,True,True,True,True
2024,1775,True,True,True,True
2024,17828,True,True,True,True
2024,17832,True,True,True,True
2024,17833,True,True,True,True
2024,17839,True,True,True,True
2024,17845,True,True,True,True
2024,17860,True,True,True,True
2024,17874,True,True,True,True
2024,17896,True,True,True,True
2024,18006,True,True,True,True
2024,18019,True,True,True,True
2024,18022,True,True,True,True
2024,18047,True,True,True,True
2024,18085,True,True,True,True
2024,18125,True,True,True,True
2024,18181,True,True,True,True
2024,18203,True,True,True,True
2024,18206,True,True,True,True
2024,18249,True,True,True,True
2024,18252,True,True,False,False
2024,18280,True,True,True,True
2024,18304,True,True,True,True
2024,18305,True,True,True,True
2024,18312,True,True,True,True
2024,18336,True,True,True,True
2024,18339,True,True,True,True
2024,18360,True,True,True,True
2024,18429,True,True,True,True
2024,18445,True,True,True,True
2024,18447,True,True,True,True
2024,18449,True,True,True,True
2024,18454,True,True,True,True
2024,18488,True,True,True,True
2024,18498,True,True,True,True
2024,18499,True,True,True,True
2024,1884,True,True,True,True
2024,18848,True,True,True,True
2024,1886,True,True,True,True
2024,1889,True,True,True,True
2024,1890,True,True,True,True
2024,1891,True,True,True,True
2024,1892,True,True,True,True
2024,18940,True,True,True,True
2024,18955,True,True,False,False
2024,18956,True,True,True,True
2024,18957,True,True,True,True
2024,18976,True,True,True,True
2024,18997,True,True,True,True
2024,19108,True,True,True,True
2024,19125,True,True,True,True
2024,19156,True,True,True,True
2024,19157,True,True,True,True
2024,19159,True,True,True,True
2024,19160,True,True,True,True
2024,19161,True,True,True,True
2024,19162,True,True,True,True
2024,19189,True,True,True,True
2024,19219,True,True,True,True
2024,19266,True,True,True,True
2024,19281,True,True,True,True
2024,19293,True,True,True,True
2024,19324,True,True,True,True
2024,19325,True,True,True,True
2024,1936,True,True,True,True
2024,19390,True,True,True,True
2024,19396,True,True,True,True
2024,19435,True,True,True,True
2024,19436,True,True,False,False
2024,19445,True,True,True,True
2024,19446,True,True,True,True
2024,19490,True,True,True,True
2024,19497,True,True,False,False
2024,19499,True,True,True,True
2024,195,True,True,False,False
2024,19501,True,True,True,True
2024,19502,True,True,True,True
2024,19545,True,True,True,True
2024,19547,True,True,True,True
2024,19558,True,True,True,True
2024,19578,True,True,True,True
2024,19579,True,True,True,True
2024,19667,True,True,True,True
2024,19728,True,True,True,True
2024,19785,True,True,True,True
2024,19790,True,True,True,True
2024,19791,True,True,True,True
2024,19798,True,True,True,True
2024,19806,True,True,True,True
2024,19820,True,True,True,True
2024,19840,True,True,True,True
2024,19876,True,True,False,False
2024,19882,True,True,True,True
2024,19898,True,True,True,True
2024,19951,True,True,True,True
2024,19981,True,True,True,True
2024,2001,True,True,True,True
2024,20038,True,True,False,False
2024,20065,True,True,True,True
2024,2008,True,True,True,True
2024,20130,True,True,True,True
2024,20146,True,True,True,True
2024,20169,True,True,True,True
2024,20187,True,True,True,True
2024,20211,True,True,True,True
2024,20213,True,True,True,True
2024,20216,True,True,True,True
2024,20228,True,True,True,True
2024,20230,True,True,True,True
2024,20310,True,True,True,True
2024,20318,True,True,True,True
2024,20334,True,True,True,True
2024,20363,True,True,True,True
2024,20371,True,True,True,True
2024,20377,True,True,True,True
2024,20401,True,True,True,True
2024,20404,True,True,True,True
2024,20413,True,True,True,True
2024,20477,True,True,True,True
2024,20481,True,True,True,True
2024,2049,True,True,True,True
2024,20510,True,True,True,True
2024,20521,True,True,True,True
2024,2054,True,True,True,True
2024,2056,True,True,True,True
2024,20576,True,True,True,True
2024,20603,True,True,True,True
2024,20639,True,True,True,True
2024,207,True,True,True,True
2024,20737,True,True,True,True
2024,20785,True,True,True,True
2024,20793,True,True,True,True
2024,20841,True,True,True,True
2024,20847,True,True,True,True
2024,20856,True,True,True,True
2024,20860,True,True,True,True
2024,20862,True,True,True,True
2024,20885,True,True,True,True
2024,2089,True,True,False,False
2024,20927,True,True,True,True
2024,20948,True,True,True,True
2024,20963,True,True,False,False
2024,20996,True,True,True,True
2024,21002,True,True,True,True
2024,21013,True,True,True,True
2024,21048,True,True,True,True
2024,21075,True,True,True,True
2024,21081,True,True,True,True
2024,21111,True,True,True,True
2024,21158,True,True,True,True
2024,21244,True,True,True,True
2024,213,True,True,True,True
2024,2138,True,True,True,True
2024,2144,True,True,True,True
2024,21513,True,True,True,True
2024,21538,True,True,True,True
2024,21567,True,True,False,False
2024,21632,True,True,True,True
2024,219,True,True,False,False
2024,22053,True,True,True,True
2024,2212,True,True,True,True
2024,2247,True,True,True,True
2024,2248,True,True,True,True
2024,22500,True,True,True,True
2024,22815,True,True,True,True
2024,22822,True,True,True,True
2024,2285,True,True,True,True
2024,230,True,True,True,True
2024,232,True,True,True,True
2024,240,True,True,True,True
2024,2409,True,True,True,True
2024,24211,True,True,True,True
2024,2442,True,True,True,True
2024,24590,True,True,True,True
2024,24753,True,True,True,True
2024,24889,True,True,True,True
2024,24949,True,True,True,True
2024,2502,True,True,True,True
2024,2507,True,True,True,True
2024,25177,True,True,True,True
2024,25295,True,True,True,True
2024,2548,True,True,True,True
2024,2651,True,True,True,True
2024,26510,True,True,True,True
2024,2652,True,True,True,True
2024,27222,True,True,True,True
2024,27238,True,True,False,False
2024,27369,True,True,True,True
2024,27599,True,True,True,True
2024,276,True,True,True,True
2024,2812,True,True,True,True
2024,2849,True,True,True,True
2024,28541,True,True,True,True
2024,28604,True,True,True,True
2024,28978,True,True,True,True
2024,2911,True,True,True,True
2024,295,True,True,True,True
2024,296,True,True,True,True
2024,2960,True,True,True,True
2024,2985,True,True,True,True
2024,3046,True,True,True,True
2024,305,True,True,True,True
2024,30518,True,True,True,True
2024,3081,True,True,True,True
2024,3093,True,True,True,True
2024,3107,True,True,True,True
2024,3113,True,True,True,True
2024,31833,True,True,True,True
2024,3203,True,True,True,True
2024,3208,True,True,True,True
2024,3222,True,True,True,True
2024,3226,True,True,True,True
2024,3245,True,True,True,True
2024,3248,True,True,True,True
2024,3249,True,True,True,True
2024,3250,True,True,True,True
2024,3264,True,True,True,True
2024,3265,True,True,False,False
2024,3266,True,True,True,True
2024,3268,True,True,True,True
2024,3273,True,True,True,True
2024,3278,True,True,True,True
2024,3282,True,True,True,True
2024,3287,True,True,True,True
2024,3291,True,True,True,True
2024,3295,True,True,True,True
2024,3329,True,True,True,True
2024,3400,True,True,True,True
2024,3408,True,True,True,True
2024,3413,True,True,True,True
2024,3436,True,True,True,True
2024,3461,True,True,True,True
2024,3470,True,True,True,True
2024,3477,True,True,True,True
2024,3478,True,True,True,True
2024,3502,True,True,True,True
2024,3503,True,True,False,False
2024,3522,True,True,True,True
2024,3527,True,True,True,True
2024,3542,True,True,True,True
2024,3597,True,True,True,True
2024,3600,True,True,False,False
2024,3644,True,True,True,True
2024,3647,True,True,True,True
2024,3660,True,True,True,True
2024,3687,True,True,True,True
2024,3704,True,True,True,True
2024,3712,True,True,True,True
2024,3755,True,True,True,True
2024,3757,True,True,True,True
2024,3758,True,True,True,True
2024,3762,True,True,True,True
2024,38084,True,True,True,True
2024,3812,True,True,True,True
2024,3828,True,True,True,True
2024,3841,True,True,True,True
2024,3843,True,True,True,True
2024,3855,True,True,True,True
2024,3892,True,True,True,True
2024,3915,True,True,True,True
2024,3916,True,True,True,True
2024,392,True,True,True,True
2024,3940,True,True,True,True
2024,3989,True,True,True,True
2024,4003,True,True,True,True
2024,40051,True,True,True,True
2024,40165,True,True,True,True
2024,40228,True,True,True,True
2024,40236,True,True,True,True
2024,40302,True,True,True,True
2024,40304,True,True,True,True
2024,4041,True,True,True,True
2024,40438,True,True,True,True
2024,4045,True,True,True,True
2024,40606,True,True,True,True
2024,4063,True,True,True,True
2024,4065,True,True,True,True
2024,4068,True,True,True,True
2024,407,True,True,True,True
2024,4110,True,True,True,True
2024,4146,True,True,True,True
2024,4150,True,True,True,True
2024,4176,True,True,False,False
2024,4226,True,True,True,True
2024,4237,True,True,True,True
2024,4254,True,True,False,False
2024,4262,True,True,True,True
2024,4265,True,True,True,True
2024,4280,True,True,True,True
2024,4296,True,True,True,True
2024,4317,True,True,True,True
2024,4327,True,True,False,False
2024,4362,True,True,False,False
2024,4373,True,True,True,True
2024,4390,True,False,True,False
2024,4401,True,True,True,True
2024,4430,True,True,True,True
2024,4432,True,True,True,True
2024,44372,True,True,True,True
2024,4442,True,True,True,True
2024,4508,True,True,True,True
2024,4509,True,True,True,True
2024,4524,True,True,True,True
2024,4577,True,True,True,True
2024,4618,True,True,True,True
2024,4622,True,True,True,True
2024,4624,True,True,True,True
2024,4671,True,True,True,True
2024,4675,True,True,False,False
2024,4683,True,True,True,True
2024,4717,True,True,True,True
2024,4743,True,True,True,True
2024,4848,True,True,True,True
2024,4911,True,True,True,True
2024,4922,True,True,True,True
2024,4939,True,True,True,True
2024,4958,True,True,True,True
2024,4960,True,True,True,True
2024,4975,True,True,True,True
2024,5027,True,True,False,False
2024,5063,True,True,True,True
2024,5070,True,True,True,True
2024,5078,True,True,True,True
2024,5086,True,True,True,True
2024,5109,True,True,False,False
2024,5148,True,True,True,True
2024,5175,True,True,True,True
2024,5202,True,True,False,False
2024,5204,True,True,True,True
2024,5309,True,True,True,True
2024,5336,True,True,True,True
2024,5394,True,True,True,True
2024,5399,True,True,True,True
2024,5416,True,True,True,True
2024,5417,True,True,False,False
2024,5480,True,True,True,True
2024,5487,True,True,True,True
2024,54913,True,True,True,True
2024,5509,True,True,True,True
2024,5535,True,True,False,False
2024,554,True,True,True,True
2024,5574,True,True,True,True
2024,5578,True,True,True,True
2024,55787,True,True,True,True
2024,5585,True,True,True,True
2024,5588,True,True,True,True
2024,55937,True,True,True,True
2024,5598,True,True,True,True
2024,55982,True,True,True,True
2024,5605,True,True,True,True
2024,5609,True,True,True,True
2024,56146,True,True,True,True
2024,562,True,True,True,True
2024,5625,True,True,True,True
2024,5644,True,True,True,True
2024,5656,True,True,True,True
2024,5661,True,True,True,True
2024,56697,True,True,False,False
2024,5701,True,True,False,False
2024,57483,True,True,True,True
2024,5773,True,True,True,True
2024,5780,True,True,True,True
2024,58124,True,True,True,True
2024,5860,True,True,False,False
2024,5862,True,True,True,True
2024,590,True,True,True,True
2024,59013,True,True,True,True
2024,5905,True,True,True,True
2024,5929,True,True,True,True
2024,5930,True,True,True,True
2024,5961,True,True,True,True
2024,6022,True,True,True,True
2024,60482,True,True,True,True
2024,60631,True,True,True,True
2024,60839,True,True,True,True
2024,6169,True,True,True,True
2024,6173,True,True,True,True
2024,6181,True,True,True,True
2024,6182,True,True,True,True
2024,6194,True,True,True,True
2024,6198,True,True,True,True
2024,6204,True,True,True,True
2024,6234,True,True,True,True
2024,6235,True,True,True,True
2024,6258,True,True,True,True
2024,6342,True,True,True,True
2024,636,True,True,True,True
2024,6374,True,True,True,True
2024,6395,True,True,True,True
2024,6411,True,True,True,True
2024,6424,True,True,True,True
2024,6427,True,True,True,True
2024,6442,True,True,True,True
2024,6443,True,True,True,True
2024,6452,True,True,False,False
2024,6455,True,True,True,True
2024,6457,True,True,True,True
2024,6491,True,True,True,True
2024,65261,True,True,True,True
2024,6582,True,True,True,True
2024,6604,True,True,True,True
2024,66073,True,True,True,True
2024,6608,True,True,True,True
2024,66101,True,True,True,True
2024,6616,True,True,False,False
2024,6638,True,True,True,True
2024,6640,True,True,True,True
2024,6641,True,True,True,True
2024,6708,True,True,True,True
2024,6709,True,True,True,True
2024,6716,True,True,True,True
2024,6775,True,True,True,True
2024,6779,True,True,True,True
2024,6782,True,True,True,True
2024,6784,True,True,True,True
2024,689,True,True,True,True
2024,6894,True,True,True,True
2024,6909,True,True,True,True
2024,691,True,True,True,True
2024,6923,True,True,True,True
2024,6941,True,True,True,True
2024,6957,True,True,True,True
2024,6958,True,True,True,True
2024,7027,True,True,True,True
2024,7090,True,True,True,True
2024,7096,True,True,True,True
2024,7129,True,True,True,True
2024,7140,True,True,True,True
2024,7174,True,True,True,True
2024,719,True,True,True,True
2024,7222,True,True,True,True
2024,7264,True,True,True,True
2024,727,True,True,True,True
2024,7270,True,True,True,True
2024,7294,True,True,True,True
2024,733,True,True,False,False
2024,7353,True,True,True,True
2024,7450,True,True,True,True
2024,7483,True,True,True,True
2024,7490,True,True,True,True
2024,7548,True,True,True,True
2024,7558,True,True,True,True
2024,7559,True,True,True,True
2024,7563,True,True,True,True
2024,7601,True,True,True,True
2024,7625,True,True,True,True
2024,7627,True,True,True,True
2024,7634,True,True,True,True
2024,7639,True,True,True,True
2024,7646,True,True,True,True
2024,7654,True,True,True,True
2024,7716,True,True,False,False
2024,7752,True,True,True,True
2024,7785,True,True,True,True
2024,7887,True,True,True,True
2024,7891,True,True,True,True
2024,7977,True,True,True,True
2024,8000,True,True,True,True
2024,803,True,True,True,True
2024,8034,True,True,True,True
2024,8055,True,True,True,True
2024,814,True,True,False,False
2024,8147,True,True,True,True
2024,817,True,True,True,True
2024,8179,True,True,True,True
2024,8198,True,True,True,True
2024,8210,True,True,True,True
2024,8212,True,True,True,True
2024,8245,True,True,True,True
2024,8287,True,True,True,True
2024,8319,True,True,True,True
2024,8333,True,True,True,True
2024,84,True,True,True,True
2024,8447,True,True,True,True
2024,8449,True,True,True,True
2024,8566,True,True,True,True
2024,8571,True,True,True,True
2024,8620,True,True,True,True
2024,8699,True,True,True,True
2024,8723,True,True,True,True
2024,8761,True,True,True,True
2024,8764,True,True,True,True
2024,8773,True,True,True,True
2024,8774,True,True,True,True
2024,8786,True,True,True,True
2024,8795,True,True,True,True
2024,8840,True,True,True,True
2024,8898,True,True,True,True
2024,8901,True,True,True,True
2024,8973,True,True,True,True
2024,9087,True,True,True,True
2024,9094,True,True,True,True
2024,9096,True,True,True,True
2024,9130,True,True,True,True
2024,9187,True,True,True,True
2024,9191,True,True,True,True
2024,9216,True,True,True,True
2024,9230,True,True,True,True
2024,9231,True,True,True,True
2024,9246,True,True,True,True
2024,9273,True,True,True,True
2024,9292,True,True,True,True
2024,9324,True,True,False,False
2024,9331,True,True,True,True
2024,9336,True,True,True,True
2024,9417,True,True,True,True
2024,9425,True,True,True,True
2024,9475,True,True,True,True
2024,9575,True,True,True,True
2024,9576,True,True,True,True
2024,9601,True,True,True,True
2024,9605,True,True,True,True
2024,9612,True,True,True,True
2024,9613,True,True,True,True
2024,9616,True,True,False,False
2024,9617,True,True,False,False
2024,963,True,True,True,True
2024,9645,True,True,True,True
2024,9665,True,True,True,True
2024,9667,True,True,True,True
2024,9668,True,True,True,True
2024,9682,True,True,True,True
2024,9689,True,True,True,True
2024,9699,True,True,True,True
2024,9726,True,True,True,True
2024,9739,True,True,True,True
2024,9750,True,True,True,True
2024,9777,True,True,True,True
2024,9778,True,True,True,True
2024,9837,True,True,True,True
2024,9964,True,True,True,True
2024,9996,True,True,True,True
2024,9999,True,True,False,False
